sms_content,is_phishing,dataset_source,has_url,has_email,has_phone_number,url_string,domain,tld,subdomain,is_ip_address_url,redirected_url,url_subcategory,domain_age_days,domain_registrar,sender,sender_type,brand,message_category,sms_length,num_special_chars,num_digits,num_all_caps_words,phishing_keywords_count,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,word_count,avg_word_length,digits_to_length_ratio,special_chars_to_length_ratio,phishing_keywords_to_word_count_ratio,url_and_ip,url_and_suspicious_tld,urgent_and_url,sms_content_cleaned_for_nlp,domain_encoded,tld_encoded,subdomain_encoded,url_subcategory_encoded,domain_registrar_encoded,sender_encoded,sender_type_encoded,brand_encoded,message_category_encoded,dataset_source_encoded
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,False,False,False,,547,100,132,5,110,0,3,0,10,0
